ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR502496			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNa30_IRF1_std		1	SRX150625	NA	false						
SRR502497			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNa30_IRF1_std		2	SRX150625	NA	false						
SRR502498			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Harvard_ChipSeq_K562_CCNT2_std		2	SRX150626	NA	false						
SRR502499			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Harvard_ChipSeq_K562_CCNT2_std		1	SRX150626	NA	false						
SRR502500			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNg30_c-Myc_std		2	SRX150627	NA	false						
SRR502501			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNg30_c-Myc_std		1	SRX150627	NA	false						
SRR502502			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNg6h_IRF1_std		1	SRX150628	NA	false						
SRR502503			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_IFNg6h_IRF1_std		2	SRX150628	NA	false						
SRR502504			SRP007993	MCF10A-Er-Src -;- mammary gland, non-tumorigenic epithelial, inducible cell line, derived from the MCF-10A parental cells and contain ER-Src, a derivative of the Src kinase oncoprotein (v-Src) that is fused to the ligand-binding domain of the estrogen receptor (ER) -;- ectoderm	Harvard_ChipSeq_MCF10A-Er-Src_EtOH_0.01pct_12hr_Input_std		1		input	false						
SRR502505			SRP007993	MCF10A-Er-Src -;- mammary gland, non-tumorigenic epithelial, inducible cell line, derived from the MCF-10A parental cells and contain ER-Src, a derivative of the Src kinase oncoprotein (v-Src) that is fused to the ligand-binding domain of the estrogen receptor (ER) -;- ectoderm	Harvard_ChipSeq_MCF10A-Er-Src_EtOH_0.01pct_12hr_STAT3_std		2	SRX150630	N	false						
SRR502506			SRP007993	MCF10A-Er-Src -;- mammary gland, non-tumorigenic epithelial, inducible cell line, derived from the MCF-10A parental cells and contain ER-Src, a derivative of the Src kinase oncoprotein (v-Src) that is fused to the ligand-binding domain of the estrogen receptor (ER) -;- ectoderm	Harvard_ChipSeq_MCF10A-Er-Src_EtOH_0.01pct_12hr_STAT3_std		1	SRX150630	N	false						
SRR502507			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_BRCA1_(A300-000A)_IgG-rab		2	SRX150631	NA	false						
SRR502508			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_BRCA1_(A300-000A)_IgG-rab		1	SRX150631	NA	false						
SRR502509			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_CEBPB_IgG-rab		2	SRX150632	NA	false						
SRR502510			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_CEBPB_IgG-rab		1	SRX150632	NA	false						
SRR502511			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_GTF2F1_(AB28179)_IgG-rab		1	SRX150633	NA	false						
SRR502512			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_GTF2F1_(AB28179)_IgG-rab		2	SRX150633	NA	false						
SRR502513			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_PRDM1_(9115)_IgG-rab		2	SRX150634	NA	false						
SRR502514			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_PRDM1_(9115)_IgG-rab		1	SRX150634	NA	false						
SRR502515			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_RFX5_(200-401-194)_IgG-mus		2	SRX150635	NA	false						
SRR502516			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_RFX5_(200-401-194)_IgG-mus		1	SRX150635	NA	false						
SRR502517			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_STAT3_IgG-mus		2	SRX150636	N	false						
SRR502518			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_STAT3_IgG-mus		1	SRX150636	N	false						
SRR502519			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_USF2_IgG-mus		2	SRX150637	NA	false						
SRR502520			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_USF2_IgG-mus		1	SRX150637	NA	false						
SRR502521			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_p300_(SC-584)_IgG-mus		1	SRX150638	NA	false						
SRR502522			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_p300_(SC-584)_IgG-mus		2	SRX150638	NA	false						
SRR502523			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_RFX5_(200-401-194)_IgG-rab		1	SRX150639	NA	false						
SRR502524			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_RFX5_(200-401-194)_IgG-rab		2	SRX150639	NA	false						
SRR502525			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_USF2_IgG-mus		1	SRX150640	NA	false						
SRR502526			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_USF2_IgG-mus		2	SRX150640	NA	false						
SRR502527			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_p300_(SC-584)_std		2	SRX150641	NA	false						
SRR502528			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_p300_(SC-584)_std		1	SRX150641	NA	false						
SRR502529			SRP007993	MCF-7 -;- mammary gland, adenocarcinoma. (PMID: 4357757), newly promoted to tier 2: not in 2011 analysis -;- ectoderm	USC_ChipSeq_MCF-7_ZNF217_UCDavis		2	SRX150642	NA	false						
SRR502530			SRP007993	MCF-7 -;- mammary gland, adenocarcinoma. (PMID: 4357757), newly promoted to tier 2: not in 2011 analysis -;- ectoderm	USC_ChipSeq_MCF-7_ZNF217_UCDavis		1	SRX150642	NA	false						
SRR502531			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_TNFa_Input_IgG-rab		1	SRX150643	input	false						
SRR502532			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_TNFa_Input_IgG-rab		2	SRX150643	input	false						
SRR502533			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_RFX5_(200-401-194)_IgG-rab		2	SRX150644	NA	false						
SRR502534			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_RFX5_(200-401-194)_IgG-rab		1	SRX150644	NA	false						
SRR502535			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_RFX5_(200-401-194)_IgG-rab		3	SRX150644	NA	false						
SRR502536			SRP007993	HepG2 -;- hepatocellular carcinoma -;- endoderm	Stanford_ChipSeq_HepG2_BHLHE40_(NB100-1800)_IgG-rab		2	SRX150645	NA	false						
SRR502537			SRP007993	HepG2 -;- hepatocellular carcinoma -;- endoderm	Stanford_ChipSeq_HepG2_BHLHE40_(NB100-1800)_IgG-rab		1	SRX150645	NA	false						
SRR502538			SRP007993	SH-SY5Y -;- neuroblastoma clonal subline of the neuroepithelioma cell line SK-N-SH from the 1970 bone marrow biopsy of a 4-year-old girl with metastatic neuroblastoma, trisomy of 1q -;- ectoderm	USC_ChipSeq_SH-SY5Y_GATA3_(SC-269)_UCDavis		1	SRX150646	NA	false						
SRR502539			SRP007993	SH-SY5Y -;- neuroblastoma clonal subline of the neuroepithelioma cell line SK-N-SH from the 1970 bone marrow biopsy of a 4-year-old girl with metastatic neuroblastoma, trisomy of 1q -;- ectoderm	USC_ChipSeq_SH-SY5Y_GATA3_(SC-269)_UCDavis		2	SRX150646	NA	false						
SRR502540			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_Znf143_(16618-1-AP)_IgG-rab		1	SRX150647	NA	false						
SRR502541			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_Znf143_(16618-1-AP)_IgG-rab		2	SRX150647	NA	false						
SRR502542			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_JunD_IgG-rab		2	SRX150648	NA	false						
SRR502543			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_JunD_IgG-rab		1	SRX150648	NA	false						
SRR502544			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_IRF3_IgG-rab		1	SRX150649	NA	false						
SRR502545			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_IRF3_IgG-rab		2	SRX150649	NA	false						
SRR502546			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_Rad21_IgG-rab		1	SRX150650	NA	false						
SRR502547			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_Rad21_IgG-rab		2	SRX150650	NA	false						
SRR502548			SRP007993	HUVEC -;- umbilical vein endothelial cells -;- mesoderm	Stanford_ChipSeq_HUVEC_Max_std		2	SRX150651	NA	false						
SRR502549			SRP007993	HUVEC -;- umbilical vein endothelial cells -;- mesoderm	Stanford_ChipSeq_HUVEC_Max_std		1	SRX150651	NA	false						
SRR502550			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	USC_ChipSeq_K562_MNaseD_SETDB1_UCDavis		2	SRX150652	NA	false						
SRR502551			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	USC_ChipSeq_K562_MNaseD_SETDB1_UCDavis		1	SRX150652	NA	false						
SRR502552			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_TBLR1_(NB600-270)_IgG-rab		2	SRX150653	NA	false						
SRR502553			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_TBLR1_(NB600-270)_IgG-rab		1	SRX150653	NA	false						
SRR502554			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_TBLR1_(ab24550)_IgG-rab		1	SRX150654	NA	false						
SRR502555			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_TBLR1_(ab24550)_IgG-rab		2	SRX150654	NA	false						
SRR502556			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_Bach1_(sc-14700)_IgG-rab		1	SRX150655	NA	false						
SRR502557			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_Bach1_(sc-14700)_IgG-rab		2	SRX150655	NA	false						
SRR502558			SRP007993	HEK293-T-REx -;- embryonic kidney cells transformed with Adenovirus 5 DNA stably expressing tetracycline repressor, HEK293 (ATCC number CRL-1573) is the parental cell line, hypotriploid, XXX -;- mesoderm	USC_ChipSeq_HEK293-T-REx_ZNF263_UCDavis		2	SRX150656	NA	false						
SRR502559			SRP007993	HEK293-T-REx -;- embryonic kidney cells transformed with Adenovirus 5 DNA stably expressing tetracycline repressor, HEK293 (ATCC number CRL-1573) is the parental cell line, hypotriploid, XXX -;- mesoderm	USC_ChipSeq_HEK293-T-REx_ZNF263_UCDavis		1	SRX150656	NA	false						
SRR502560			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_COREST_(sc-30189)_IgG-rab		2	SRX150657	NA	false						
SRR502561			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Stanford_ChipSeq_HeLa-S3_COREST_(sc-30189)_IgG-rab		1	SRX150657	NA	false						
SRR502562			SRP007993	HepG2 -;- hepatocellular carcinoma -;- endoderm	Stanford_ChipSeq_HepG2_COREST_(sc-30189)_IgG-rab		1	SRX150658	NA	false						
SRR502563			SRP007993	HepG2 -;- hepatocellular carcinoma -;- endoderm	Stanford_ChipSeq_HepG2_COREST_(sc-30189)_IgG-rab		2	SRX150658	NA	false						
SRR502564			SRP007993	H1-hESC -;- embryonic stem cells -;- inner cell mass	Stanford_ChipSeq_H1-hESC_Bach1_(sc-14700)_IgG-rab		1	SRX150659	NA	false						
SRR502565			SRP007993	H1-hESC -;- embryonic stem cells -;- inner cell mass	Stanford_ChipSeq_H1-hESC_Bach1_(sc-14700)_IgG-rab		2	SRX150659	NA	false						
SRR502566			SRP007993	H1-hESC -;- embryonic stem cells -;- inner cell mass	Stanford_ChipSeq_H1-hESC_GTF2F1_(AB28179)_IgG-rab		1	SRX150660	NA	false						
SRR502567			SRP007993	H1-hESC -;- embryonic stem cells -;- inner cell mass	Stanford_ChipSeq_H1-hESC_GTF2F1_(AB28179)_IgG-rab		2	SRX150660	NA	false						
SRR502568			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Harvard_ChipSeq_HeLa-S3_BRF1_std		1	SRX150661	NA	false						
SRR502569			SRP007993	HeLa-S3 -;- cervical carcinoma -;- ectoderm	Harvard_ChipSeq_HeLa-S3_BRF1_std		2	SRX150661	NA	false						
SRR502570			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_COREST_(sc-30189)_IgG-mus		2	SRX150662	NA	false						
SRR502571			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_COREST_(sc-30189)_IgG-mus		1	SRX150662	NA	false						
SRR502572			SRP007993	NT2-D1 -;- malignant pluripotent embryonal carcinoma (NTera-2), "The NTERA-2 cl.D1 cell line is a pluripotent human testicular embryonal carcinoma cell line derived by cloning the NTERA-2 cell line." - ATCC. (PMID: 6694356) -;- inner cell mass	USC_ChipSeq_NT2-D1_ZNF274_UCDavis		2	SRX150663	NA	false						
SRR502573			SRP007993	NT2-D1 -;- malignant pluripotent embryonal carcinoma (NTera-2), "The NTERA-2 cl.D1 cell line is a pluripotent human testicular embryonal carcinoma cell line derived by cloning the NTERA-2 cell line." - ATCC. (PMID: 6694356) -;- inner cell mass	USC_ChipSeq_NT2-D1_ZNF274_UCDavis		1	SRX150663	NA	false						
SRR502574			SRP007993	HUVEC -;- umbilical vein endothelial cells -;- mesoderm	USC_ChipSeq_HUVEC_c-Fos_UCDavis		1	SRX150664	NA	false						
SRR502575			SRP007993	HUVEC -;- umbilical vein endothelial cells -;- mesoderm	USC_ChipSeq_HUVEC_c-Fos_UCDavis		2	SRX150664	NA	false						
SRR502576			SRP007993	HEK293 -;- embryonic kidney, cells contain Adenovirus 5 DNA (PMID: 11967234) -;- mesoderm	USC_ChipSeq_HEK293_Input_UCDavis		1		input	false						
SRR502577			SRP007993	U2OS -;- osteosarcoma from the tibia of a 15 year old, J. Ponten and E. Saksela derived this line (originally 2T) in 1964 from a moderately differentiated sarcoma, viruses were not detected during co-cultivation with WI-38 cells or in CF tests against SV40, RSV or adenoviruses, mycoplasma contamination was detected and eliminated in 1972, (PMID: 6081590) -;- mesoderm	USC_ChipSeq_U2OS_KAP1_UCDavis		2	SRX150666	NA	false						
SRR502578			SRP007993	U2OS -;- osteosarcoma from the tibia of a 15 year old, J. Ponten and E. Saksela derived this line (originally 2T) in 1964 from a moderately differentiated sarcoma, viruses were not detected during co-cultivation with WI-38 cells or in CF tests against SV40, RSV or adenoviruses, mycoplasma contamination was detected and eliminated in 1972, (PMID: 6081590) -;- mesoderm	USC_ChipSeq_U2OS_KAP1_UCDavis		1	SRX150666	NA	false						
